INDEX	Specimen CODE	collectionNumber	Alt_Coll_No	LABEL_Species_author	Cleaned_NAMES-USE-THIS	id_modifier	Genus	Species_ept	collectionDate	collectors	Material type	Received by MOR	country	state/province	substate	substateRank	site	habitat	associates	Flower	Fruit	Veg	MatureBuds	DBH-cm	Height-m	plantAttributesOther	elevation	elevationSource	determinationOriginal	subsequentDetermination	detBy	detDate	determinationNotes	sourceInstitution	livingCollectionsNumber	OrigSourceInfo	Original Source- Cultivated	waypoint	latitude.orig	longitude.orig	datum	utm_zone	utm_northing	utm_easting	Altitude	coordinatesSource	photos	Collecting_Extracting notes	Expedition	Project	DNA_location	voucher1	voucher2	voucher3	otherVouchers	MOR_Acc_Num	Voucher_Notes	MOR_Barcode	MorphAcc_Num	Recollect_Date	Recollect_Num	Recollect_Collecters	Sent to Floragenex	RAD Batch.No	RAD sequencing notes	TEMP	Mira used for:	Wild_Arb_GH_Collected	Paper References	latitude_georef	longitude_georef	Georeference_source	country-georef	state_province_georef	County_georef	City_georef	Tip_labels 	Andrews Paper	Voucher Imaged	SPECIES-LINK-TO-TAXONOMY (no vars)	Cronn CP Sequenced	SRA_bioproject_accession	SRA_biosample_accession	SRA_library_ID	SRA_title_correct_LOCALITY_INFO	SRA_filename	SRA_Publication	SRA_SEQUENCES USED IN 	SRA_NOTES	Sequenced on 	Sequencing Summary	Floragenex Lib.No	EXTRACTION LABELING
2391	QUE002391	WI-MG728		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										905		Quercus alba L.										43.01790	-88.43844					905 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus alba L., SPMCODE: QUE002391, collection#: WI-MG728
2392	QUE002392	WI-MG729		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										900		Quercus alba L.										43.01792	-88.43778					900 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide, Fungal Endophytes	wild																									Quercus alba L., SPMCODE: QUE002392, collection#: WI-MG729
2393	QUE002393	WI-MG730		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										895		Quercus macrocarpa Michx.										43.01838	-88.43741					895 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide, Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002393, collection#: WI-MG730
2394	QUE002394	WI-MG731		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										930		Quercus macrocarpa Michx.										43.01759	-88.43685					930 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002394, collection#: WI-MG731
2395	QUE002395	WI-MG732		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										932		Quercus macrocarpa Michx.										43.01749	-88.43664					932 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002395, collection#: WI-MG732
2396	QUE002396	WI-MG733		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										923		Quercus macrocarpa Michx.										43.01740	-88.43626					923 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002396, collection#: WI-MG733
2397	QUE002397	WI-MG734		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										911		Quercus macrocarpa Michx.										43.01702	-88.43571					911 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002397, collection#: WI-MG734
2398	QUE002398	WI-MG735		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										934		Quercus macrocarpa Michx.										43.01722	-88.43553					934 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002398, collection#: WI-MG735
2399	QUE002399	WI-MG736		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										920		Quercus macrocarpa Michx.										43.01706	-88.43531					920 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												DNA Barcoding, Fungal Endophytes	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002399, collection#: WI-MG736
2400	QUE002400	WI-MG737		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										932		Quercus alba L.										43.01607	-88.43513					932 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												DNA Barcoding, Fungal Endophytes	wild																									Quercus alba L., SPMCODE: QUE002400, collection#: WI-MG737
2401	QUE002401	WI-MG738		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										934		Quercus alba L.										43.01527	-88.43546					934 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002401, collection#: WI-MG738
2402	QUE002402	WI-MG739		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										995		Quercus alba L.										43.01528	-88.43441					995 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002402, collection#: WI-MG739
2403	QUE002403	WI-MG740		Quercus alba L.			Quercus	alba	8/23/2017	Mira Garner, Nancy Deaton, Marlin Johnson	fresh, frozen	8/25/2017	USA	Wisconsin	Waukesha	County	University of Wisconsin - Waukesha Field Station, Ottawa										973		Quercus alba L.										43.01510	-88.43389					973 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002403, collection#: WI-MG740
2404	QUE002404	WI-MG741		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									905		Quercus macrocarpa Michx.										43.03952	-89.43194					905 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002404, collection#: WI-MG741
2405	QUE002405	WI-MG742		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									882		Quercus macrocarpa Michx.										43.03862	-89.43160					882 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002405, collection#: WI-MG742
2406	QUE002406	WI-MG743		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									900		Quercus macrocarpa Michx.										43.03888	-89.43216					900 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002406, collection#: WI-MG743
2407	QUE002407	WI-MG744		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									910		Quercus macrocarpa Michx.										43.03851	-89.43280					910 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002407, collection#: WI-MG744
2408	QUE002408	WI-MG745		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									833		Quercus macrocarpa Michx.										43.03858	-89.43746					833 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002408, collection#: WI-MG745
2409	QUE002409	WI-MG746		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									940		Quercus macrocarpa Michx.										43.03863	-89.43815					940 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002409, collection#: WI-MG746
2410	QUE002410	WI-MG747		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									968		Quercus alba L.										43.03918	-89.43919					968 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus alba L., SPMCODE: QUE002410, collection#: WI-MG747
2411	QUE002411	WI-MG748		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									945		Quercus macrocarpa Michx.										43.03939	-89.43954					945 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002411, collection#: WI-MG748
2412	QUE002412	WI-MG749		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									930		Quercus alba L.										43.03918	-89.44003					930 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002412, collection#: WI-MG749
2413	QUE002413	WI-MG750		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									948		Quercus alba L.										43.03933	-89.44224					948 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002413, collection#: WI-MG750
2414	QUE002414	WI-MG751		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									954		Quercus macrocarpa Michx.										43.03900	-89.44343					954 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002414, collection#: WI-MG751
2415	QUE002415	WI-MG752		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									956		Quercus macrocarpa Michx.										43.03946	-89.44293					956 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus macrocarpa Michx., SPMCODE: QUE002415, collection#: WI-MG752
2416	QUE002416	WI-MG753		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									957		Quercus alba L.										43.03971	-89.44242					957 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus alba L., SPMCODE: QUE002416, collection#: WI-MG753
2417	QUE002417	WI-MG754		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									955		Quercus macrocarpa Michx.										43.03966	-89.44229					955 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002417, collection#: WI-MG754
2418	QUE002418	WI-MG755		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									941		Quercus alba L.										43.03925	-89.44079					941 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002418, collection#: WI-MG755
2419	QUE002419	WI-MG756		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									904		Quercus alba L.										43.03848	-89.43940					904 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002419, collection#: WI-MG756
2420	QUE002420	WI-MG757		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									941		Quercus alba L.										43.03826	-89.43950					941 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002420, collection#: WI-MG757
2421	QUE002421	WI-MG758		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									959		Quercus alba L.										43.03714	-89.44099					959 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002421, collection#: WI-MG758
2422	QUE002422	WI-MG759		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									932		Quercus alba L.										43.03713	-89.44103					932 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												Rangewide	wild																									Quercus alba L., SPMCODE: QUE002422, collection#: WI-MG759
2423	QUE002423	WI-MG760		Quercus alba L.			Quercus	alba	8/24/2017	Mira Garner, Hiam Garner	fresh, frozen	8/25/2017	USA	Wisconsin	Dane	County	University of Wisconsin - Madison Arboretum	Oak forest									975		Quercus alba L.										43.03670	-89.44210					975 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x													wild																									Quercus alba L., SPMCODE: QUE002423, collection#: WI-MG760
2424	QUE002424	MN-MG761		Quercus macrocarpa Michx.			Quercus	macrocarpa	8/27/2017	Mira Garner	fresh, frozen	8/30/2017	USA	Minnesota	Le Sueur	County	Ottawa Bluffs	Oak grove in hilltop prairie	Sumac, solidago, lespedeza, Sorghastrum nutans								865		Quercus macrocarpa Michx.										44.36388	-93.93543					865 ft					Characterization of Native Oak Germplasm, Quercus macrocarpa and related white oaks. USDA SCA 58-8020-5-005		MOR-unmounted	x	x	x												DNA Barcoding	wild																									Quercus macrocarpa Michx., SPMCODE: QUE002424, collection#: MN-MG761
